2025-06-28 12:02:50,687 [WARNING] Thread-1 (camera_stream_thread): pyzed not found. Using webcam as fallback.
2025-06-28 12:02:50,691 [INFO] Thread-4 (depth_analyzer_thread): DepthAnalyzer initialized. Obstacle threshold: 2000 mm
2025-06-28 12:02:50,693 [INFO] Thread-5 (road_processor_thread): RoadProcessor initialized. Default speed: 30 km/h
2025-06-28 12:02:50,694 [INFO] MainThread: Tüm iş parçacıkları başlatıldı. Çıkmak için Ctrl+C.
2025-06-28 12:02:50,696 [INFO] Thread-6 (direction_controller_thread): DirectionController initialized.
2025-06-28 12:02:50,696 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:35,823 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:35,924 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,025 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,125 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,226 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,327 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,428 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,529 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,630 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,731 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,833 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:36,933 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,034 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,135 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,236 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,337 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,438 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,539 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,640 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,740 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,841 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:37,942 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,043 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,144 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,245 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,346 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,446 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,547 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,649 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,750 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,850 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:38,951 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,052 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,153 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,254 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,355 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,456 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,557 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,658 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,759 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,860 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:39,961 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,062 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,163 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,264 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,366 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,467 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,568 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,671 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,772 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,873 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:40,974 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,075 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,176 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,277 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,377 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,478 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,579 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,681 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,782 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,883 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:41,984 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,085 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,185 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,286 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,387 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,487 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,588 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,688 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,789 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,890 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:42,991 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:43,092 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:43,192 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:43,293 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:43,394 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:43,495 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:43,596 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:43,697 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:43,798 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:43,899 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,000 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,101 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,202 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,303 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,404 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,505 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,606 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,706 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,807 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:44,910 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,011 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,112 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,213 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,314 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,415 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,515 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,616 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,716 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,817 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:45,918 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,019 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,120 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,221 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,322 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,423 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,524 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,624 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,725 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,826 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:46,927 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,028 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,129 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,230 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,331 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,432 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,532 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,633 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,734 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,835 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:47,936 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,037 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,138 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,238 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,339 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,440 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,541 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,642 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,743 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,844 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:48,945 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,046 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,147 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,248 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,348 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,449 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,550 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,651 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,752 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,852 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:49,953 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,054 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,155 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,256 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,357 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,458 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,559 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,660 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,761 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,862 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:50,963 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,064 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,166 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,266 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,367 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,468 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,569 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,670 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,771 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,872 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:51,973 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,074 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,175 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,276 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,377 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,478 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,579 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,680 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,781 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,882 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:52,983 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,084 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,185 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,286 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,387 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,487 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,588 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,690 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,790 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,892 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:53,992 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:54,093 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:54,194 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:54,295 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:54,396 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:54,497 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:54,598 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:54,699 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:54,799 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:54,900 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:55,001 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:55,102 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:55,203 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
2025-06-28 13:59:55,304 [INFO] Thread-6 (direction_controller_thread): DirectionController: Steering: 0 deg, Speed: 30 km/h, Status: Düz
